38300,0.203,-0.246,0.03723,-80.544,0.04849,-59.418
38400,0.20236,-0.372,0.03699,-80.83,0.04832,-59.679
38500,0.20181,-0.504,0.03674,-81.106,0.04816,-59.949
38600,0.20133,-0.642,0.03652,-81.358,0.04799,-60.207
38700,0.20084,-0.78,0.03628,-81.62,0.04782,-60.462
38800,0.20044,-0.936,0.03605,-81.886,0.04765,-60.726
38900,0.20004,-1.086,0.03581,-82.148,0.04746,-60.984
39000,0.19974,-1.242,0.03557,-82.394,0.04729,-61.269
39100,0.19943,-1.41,0.03534,-82.642,0.0471,-61.527
39200,0.19919,-1.572,0.03511,-82.894,0.04694,-61.785
39300,0.19895,-1.74,0.03487,-83.142,0.04677,-62.034
39400,0.19867,-1.944,0.03462,-83.396,0.04659,-62.304
39500,0.19846,-2.106,0.03436,-83.646,0.0464,-62.562
39600,0.19827,-2.274,0.03414,-83.884,0.04623,-62.817
39700,0.19806,-2.442,0.03388,-84.116,0.04605,-63.069
39800,0.19785,-2.604,0.03365,-84.348,0.04587,-63.321
39900,0.1976,-2.772,0.03341,-84.556,0.04569,-63.582
40000,0.19739,-2.934,0.03315,-84.786,0.04552,-63.819
40100,0.19711,-3.084,0.03293,-85.012,0.04535,-64.065
40200,0.19684,-3.246,0.03267,-85.23,0.04518,-64.308
40300,0.19656,-3.396,0.03244,-85.438,0.045,-64.554
40400,0.19623,-3.546,0.03221,-85.632,0.04483,-64.8
40500,0.19589,-3.69,0.03197,-85.83,0.04465,-65.046
40600,0.1955,-3.834,0.03172,-86.028,0.04448,-65.286
40700,0.19513,-3.978,0.03148,-86.212,0.0443,-65.565
40800,0.19473,-4.116,0.03126,-86.388,0.04413,-65.811
40900,0.19434,-4.254,0.03101,-86.574,0.04395,-66.039
41000,0.19394,-4.392,0.03077,-86.756,0.04378,-66.291
41100,0.19345,-4.548,0.03053,-86.936,0.04358,-66.546
41200,0.19306,-4.686,0.03027,-87.108,0.04341,-66.786
41300,0.19263,-4.824,0.03005,-87.276,0.04324,-67.035
41400,0.1922,-4.962,0.0298,-87.444,0.04306,-67.275
41500,0.1918,-5.1,0.02956,-87.6,0.04289,-67.515
41600,0.19141,-5.232,0.02932,-87.762,0.04271,-67.752
41700,0.19098,-5.37,0.02909,-87.908,0.04253,-67.986
41800,0.19061,-5.502,0.02885,-88.056,0.04237,-68.217
41900,0.19022,-5.64,0.02861,-88.206,0.04219,-68.466
42000,0.18985,-5.778,0.02838,-88.352,0.04201,-68.7
42100,0.18951,-5.916,0.02815,-88.482,0.04184,-68.94
42200,0.18915,-6.06,0.02791,-88.616,0.04166,-69.174
42300,0.18884,-6.198,0.02768,-88.754,0.04149,-69.405
42400,0.18854,-6.348,0.02746,-88.87,0.04129,-69.66
42500,0.18823,-6.492,0.02724,-88.988,0.04111,-69.888
42600,0.18799,-6.636,0.02702,-89.098,0.04092,-70.11
42700,0.18771,-6.786,0.02679,-89.208,0.04076,-70.344
42800,0.18747,-6.966,0.02656,-89.308,0.04057,-70.599
